"Haltwhistle",10b,399,405,0,0,0,123,16
"Hexham",10b,373,398,0,0,2,435,52
"Alnwick",10b,461,479,0,0,0,336,114
"Tynemouth",10b,199,348,3,3,3,2901,223
"Rothbury",10b,507,512,0,3,0,88,370
"Glendale",10b,501,505,0,0,0,90,412
"Newcastle upon Tyne",10b,1,198,0,1,3,3914,445
"Carlisle",10b,543,590,0,0,3,836,512
"Castle Ward",10b,349,371,0,0,1,413,516
"Cockermouth",10b,609,662,2,0,2,1012,560
"Morpeth",10b,411,460,1,1,0,989,691
"Longtown",10b,535,541,1,0,2,96,742
"Kendal (1837-1937)",10b,745,773,1,0,2,516,754
"East Ward",10b,729,738,0,1,2,134,811
"Belford",10b,481,483,0,0,0,55,858
"Bellingham",10b,407,410,0,0,0,68,859
"Berwick",10b,485,499,1,0,1,263,865
"Bootle Cul",10b,715,728,0,0,0,262,896
"Brampton",10b,529,534,1,0,1,77,915
"Penrith",10b,515,528,0,1,0,256,962
"West Ward",10b,739,744,0,0,1,85,1059
"Whitehaven",10b,663,713,3,4,1,972,1070
"Wigton",10b,591,608,0,2,1,290,1074
"Haverfordwest",11a,1223,1248,0,0,0,465,34
"Abergavenny",11a,39,61,0,0,2,398,105
"Swansea",11a,973,1060,1,5,2,1668,340
"Gower",11a,1061,1070,0,0,0,184,422
"Narberth",11a,1187,1198,0,0,0,206,437
"Neath (1837-1970)",11a,879,943,2,0,3,1216,438
"Newport M",11a,197,292,1,3,2,1856,454
"Cardiff (1837-1974)",11a,293,483,6,0,4,3714,507
"Carmarthen",11a,1163,1186,0,0,1,422,513
"Chepstow",11a,1,14,0,1,1,242,531
"Merthyr Tydfil",11a,681,817,2,2,3,2572,675
"Monmouth (1837-1939)",11a,15,37,0,0,1,428,689
"Llandilofawr",11a,1137,1161,0,1,3,377,733
"Llandovery",11a,1123,1135,1,0,6,91,734
"Llanelly (to 1974)",11a,1071,1121,0,0,3,897,736
"Bedwellty",11a,63,149,0,1,2,1671,857
"Bridgend",11a,819,878,0,1,1,1140,921
"Pembroke",11a,1199,1221,0,0,0,435,958
"Pontardawe",11a,945,971,0,0,0,532,978
"Pontypool",11a,151,195,0,0,0,862,980
"Pontypridd",11a,485,679,6,0,0,3877,981
"Hay",11b,109,114,1,2,0,105,37
"Holyhead",11b,513,531,3,0,1,333,67
"Holywell",11b,193,226,0,3,2,598,68
"Aberayron",11b,37,42,0,1,0,96,103
"Aberystwyth",11b,43,55,0,0,0,228,106
"Anglesey (1837-1937)",11b,499,511,0,0,1,215,126
"Ffestiniog",11b,375,395,0,1,0,391,158
"Forden",11b,163,175,1,1,2,192,164
"Tregaron",11b,57,62,0,0,0,78,218
"Rhayader",11b,127,133,0,0,1,107,352
"Ruthin",11b,297,310,0,8,1,172,379
"St Asaph",11b,311,331,0,0,2,361,384
"Newcastle in Emlyn",11b,15,28,0,0,2,210,443
"Newtown",11b,143,161,1,0,1,321,459
"Cardigan",11b,1,13,0,0,2,170,508
"Carnarvon",11b,413,446,1,0,1,619,514
"Conway (to 1937)",11b,477,497,0,0,0,419,565
"Corwen",11b,345,357,0,0,0,239,569
"Crickhowell",11b,85,107,1,1,3,337,576
"Dolgelly",11b,365,373,0,0,0,150,597
"Machynlleth",11b,135,142,0,0,0,138,641
"Lampeter",11b,29,35,0,0,1,78,702
"Llanfyllin",11b,177,191,0,0,1,250,737
"Llanrwst",11b,333,344,1,0,1,191,738
"Knighton",11b,115,125,1,0,1,170,779
"Bala",11b,359,363,0,0,0,70,831
"Bangor",11b,447,476,3,0,2,529,833
"Brecknock",11b,72,84,0,1,1,181,916
"Builth",11b,63,71,0,0,1,108,938
"Pwllheli (to 1937)",11b,397,411,0,0,2,242,994
"Wrexham (1837-1974)",11b,227,296,2,1,1,1342,1105
