"Wycombe",3a,425,443,0,0,1,162,1107
"Hardingstone",3b,17,21,0,0,0,45,20
"Huntingdon",3b,141,152,0,0,2,73,84
"Oundle",3b,115,119,0,0,0,40,99
"Ampthill",3b,209,218,0,0,2,69,124
"Thrapston",3b,109,114,1,1,1,48,204
"Towcester",3b,5,9,0,0,0,44,214
"St Ives",3b,153,162,0,0,1,67,394
"St Neots",3b,163,166,0,0,0,37,400
"Newmarket (to 1938)",3b,281,292,0,0,0,113,452
"North Witchford",3b,303,309,0,1,0,62,474
"Northampton (1837-1923)",3b,23,57,0,1,0,334,476
"Cambridge (1837-1935)",3b,259,273,0,0,1,131,499
"Chesterton",3b,247,258,0,0,1,101,537
"Daventry",3b,59,66,1,0,1,59,585
"Leighton Buzzard",3b,219,228,0,0,2,61,717
"Linton",3b,275,280,0,0,0,39,726
"Luton",3b,229,244,0,0,1,138,749
"Kettering",3b,91,107,0,0,1,153,759
"Ely",3b,293,302,0,0,0,87,818
"Bedford",3b,167,193,0,0,4,203,855
"Biggleswade",3b,195,207,0,0,1,116,872
"Brackley",3b,1,4,0,1,0,33,906
"Brixworth",3b,67,71,0,0,0,45,930
"Peterborough",3b,121,139,0,0,1,173,965
"Potterspury",3b,11,16,0,0,0,61,988
"Wellingborough",3b,73,90,0,0,1,164,1026
"Whittlesey",3b,311,314,0,0,0,36,1071
"Wisbech",3b,315,332,0,0,3,135,1086
"Halstead",4a,395,401,0,0,0,57,14
"Hartismere",4a,503,510,0,0,1,62,24
"Hoxne",4a,511,516,0,0,1,38,79
"Ongar",4a,219,223,0,0,0,36,94
"Orsett",4a,259,273,0,0,1,129,96
"Tendring",4a,345,363,0,1,1,156,192
"Thingoe",4a,473,479,0,0,0,58,200
"Saffron Walden",4a,429,438,0,1,1,72,232
"Samford",4a,525,530,0,0,0,51,236
"Stow (to 1935)",4a,495,501,0,0,0,62,316
"Sudbury",4a,449,463,0,0,1,125,326
"Risbridge",4a,439,448,1,0,0,82,361
"Rochford",4a,313,331,1,1,2,158,363
"Romford",4a,225,258,0,0,1,321,364
"Chelmsford",4a,293,311,0,1,1,162,527
"Colchester",4a,365,381,1,0,2,135,561
"Cosford",4a,465,471,0,0,1,54,570
"Dunmow",4a,417,428,0,0,1,79,613
"Maldon (1837-1972)",4a,333,343,0,0,1,74,646
"Mildenhall",4a,491,494,0,0,0,38,684
"Mutford",4a,607,622,1,0,0,150,692
"Ipswich",4a,531,559,1,4,0,274,696
"Lexden",4a,382,393,0,0,2,79,721
"Epping",4a,207,218,1,1,0,111,820
"Billericay",4a,275,291,1,0,1,151,873
"Blything",4a,585,597,0,1,1,107,893
"Bosmere",4a,517,524,0,1,0,62,899
"Braintree",4a,403,416,0,0,1,104,911
"Bury St Edmunds",4a,481,489,0,0,0,84,946
"Plomesgate",4a,573,583,1,0,1,92,970
"Wangford",4a,599,606,0,1,1,56,1010
"West Ham",4a,1,205,0,2,4,1996,1046
"Woodbridge",4a,561,572,0,1,0,107,1093
"Henstead",4b,131,133,0,0,0,26,48
"Aylsham",4b,61,69,0,0,0,78,146
"Flegg",4b,31,36,0,0,0,49,161
"Forehoe",4b,123,129,0,0,0,54,166
"Freebridge Lynn",4b,209,216,0,0,1,46,168
"Thetford",4b,243,249,0,0,1,57,199
"Smallburgh",4b,37,47,0,0,2,71,273
"Swaffham",4b,239,242,0,1,0,42,338
"St Faiths",4b,71,76,1,0,0,61,387
"Guiltcross",4b,161,166,0,0,1,43,434
"Norwich",4b,77,122,0,1,0,467,487
"Depwade",4b,149,159,0,0,1,77,590
"Docking",4b,201,208,0,1,0,68,596
"Downham",4b,227,238,0,0,2,80,603
"Mitford",4b,175,190,0,0,3,110,688
"Loddon",4b,143,148,0,0,0,42,739
"Kings Lynn",4b,217,226,0,1,0,98,766
"Erpingham",4b,49,59,0,1,1,84,823
"Blofield",4b,135,142,0,1,0,69,891
"Yarmouth (1837-1923)",4b,1,29,0,0,1,273,947
"Walsingham",4b,191,200,0,1,1,78,1007
"Wayland",4b,167,173,0,0,1,50,1023
"Amesbury",5a,103,107,0,1,0,34,122
"Tisbury",5a,127,131,0,0,0,42,207
"Salisbury (1895 onw)",5a,109,119,0,0,0,93,235
"Shaftesbury",5a,137,142,0,0,1,45,253
"Sherborne",5a,223,228,0,0,0,55,259
"Sturminster (to 1958)",5a,143,147,0,0,0,45,324
"Swindon",5a,1,19,0,0,0,186,341
"Calne",5a,51,54,0,1,0,37,496
"Chippenham",5a,39,49,1,0,2,76,540
"Cricklade",5a,21,27,0,0,1,49,577
"Devizes",5a,59,67,0,0,0,85,592
"Dorchester",5a,209,222,0,0,1,111,600
"Malmesbury",5a,29,37,0,1,1,68,649
"Marlborough",5a,55,57,0,0,0,29,661
"Melksham",5a,69,76,2,0,0,63,667
"Mere",5a,133,135,0,0,0,22,670
"Beaminster",5a,229,234,0,1,1,46,853
"Blandford",5a,149,155,0,0,1,49,889
"Bradford upon Avon",5a,77,80,1,0,0,35,909
"Bridport (to 1958)",5a,235,239,0,0,0,40,926
"Pewsey",5a,95,101,0,0,1,58,968
"Poole (to 1958)",5a,167,179,0,0,0,119,982
"Wareham",5a,181,190,0,0,2,61,1013
"Warminster",5a,87,93,1,0,1,49,1017
"Westbury",5a,81,86,0,2,0,45,1040
"Weymouth (to 1958)",5a,191,207,0,0,1,148,1061
"Wilton",5a,121,126,0,1,1,42,1077
"Wimborne",5a,157,165,0,0,1,69,1078
"Holsworthy",5b,373,381,0,0,4,26,66
"Honiton",5b,9,17,0,1,0,87,69
"Okehampton",5b,279,288,0,0,1,73,91
"Axminster",5b,1,8,0,0,1,58,144
"Tavistock",5b,265,278,0,0,2,111,186
"Tiverton",5b,297,314,1,2,3,125,208
"Torrington",5b,349,358,1,0,4,47,212
"Totnes",5b,105,130,0,1,3,198,213
"South Molton",5b,315,323,0,0,1,71,284
"St Thomas",5b,19,45,0,0,1,248,405
"Newton Abbot",5b,65,103,0,3,5,304,458
"Crediton",5b,289,296,0,0,2,45,574
"Devonport",5b,221,263,1,0,2,384,594
"Kingsbridge",5b,131,142,0,0,2,73,763
"East Stonehouse",5b,211,220,0,0,0,96,810
"Exeter",5b,47,64,1,2,0,177,828
"Barnstaple",5b,325,347,0,0,2,184,839
"Bideford",5b,359,371,0,0,2,75,871
"Plymouth",5b,153,210,0,1,0,578,973
"Plympton St Mary",5b,143,151,0,1,0,85,974
"Helston",5c,115,127,0,0,2,90,42
"Axbridge",5c,327,348,0,0,3,173,143
"Falmouth",5c,103,113,0,0,0,102,149
"Frome",5c,297,306,0,0,2,68,169
"Taunton (1837-1974)",5c,211,233,0,0,2,192,184
"Truro",5c,81,101,0,0,4,155,220
"Shepton Mallet",5c,307,316,0,0,1,75,257
"Stratton",5c,1,5,0,0,0,35,320
"Redruth (to 1974)",5c,129,155,0,0,4,204,348
"St Austell",5c,65,79,0,0,0,132,385
"St Columb",5c,57,64,0,1,1,49,386
"St Germans",5c,21,29,0,0,1,68,391
"Camelford",5c,7,10,0,0,1,20,503
"Chard",5c,261,273,0,1,1,109,524
"Clutton",5c,349,360,0,0,0,105,558
"Dulverton (1855-1936)",5c,194,197,0,0,0,21,612
"Langport",5c,253,260,0,0,1,58,706
"Launceston",5c,11,20,0,0,3,49,707
"Liskeard",5c,31,42,0,0,1,86,727
"Long Ashton",5c,415,427,0,0,2,103,741
"Keynsham",5c,397,414,0,1,1,146,761
"Bath",5c,361,396,0,0,2,325,849
"Bodmin",5c,43,55,0,0,1,92,894
"Bridgwater",5c,235,252,0,1,3,124,923
"Yeovil",5c,275,288,0,0,2,87,949
"Penzance",5c,157,179,0,0,1,201,963
"Wellington Som",5c,199,210,0,1,2,79,1027
"Wells",5c,317,326,0,0,0,89,1029
"Williton",5c,183,193,0,0,2,77,1076
"Wincanton",5c,289,295,1,0,0,50,1079
"Hereford",6a,321,344,0,2,1,187,49
"Oswestry",6a,461,475,1,0,3,101,97
"Atcham",6a,431,459,0,0,1,241,140
"Tetbury",6a,251,256,0,0,1,40,194
"Tewkesbury",6a,299,302,0,0,0,37,195
"Thornbury",6a,169,178,0,0,2,75,202
"Shifnal",6a,409,413,0,0,0,42,260
"Stow on the Wold",6a,271,274,0,0,0,27,317
"Stroud (1837 onw)",6a,231,250,0,2,4,145,322
"Ross",6a,311,320,0,1,2,64,369
"Gloucester (1837-1937)",6a,199,226,0,0,2,234,414
"Newent",6a,195,197,0,0,0,24,446
"Newport S",6a,517,522,1,1,0,49,455
"Northleach",6a,267,270,0,0,0,32,479
"Cheltenham",6a,279,297,0,0,0,186,530
"Chipping Sodbury",6a,161,168,0,0,1,53,542
"Church Stretton",6a,391,393,1,0,0,23,547
"Cirencester",6a,257,266,0,0,1,78,548
